!File created with processIceEx v1-11-02-2016 at 02/08/17 21:18:17 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3
24.444444	-5.212123	-3.204241	2104.812023	-4.200212	-117.115887	0.000000	0.385233	4.127096	1.017716	41.136835	-117.115887	0.000000	54.169776	-117.101753	-1.204468	-1.389144	-0.965967	-0.493183	0.408265	22.000000	51.680179	47.724983	1082.706848	-164.887000	166.097400	23837.950000	-4.712013	-4.488968	-4.010550	0.110788	-1.042139	-0.024430	-5.011335	-4.208182	-3.405029
25.555556	-5.598660	-3.644241	2102.480775	-4.082194	-121.808081	0.000000	0.349087	4.551732	0.896844	36.251101	-121.808081	0.000000	56.605995	-121.793947	-1.414468	-1.609144	-1.155967	-0.653182	0.447228	22.000000	53.687414	49.870096	1131.371679	-173.237900	172.652400	17822.680000	-5.068485	-4.855942	-4.436578	0.084092	-1.237539	-0.080969	-5.403218	-4.621450	-3.839683
26.666667	-6.120071	-4.185311	2115.219879	-4.063500	-126.375500	0.000000	0.316134	5.091572	0.798084	32.259128	-126.375500	0.000000	58.710002	-126.361366	-1.651465	-1.870742	-1.384134	-0.854498	0.467228	22.000000	55.627222	51.722693	1173.400397	-181.367000	180.813600	14875.100000	-5.510851	-5.314000	-4.936578	0.031058	-1.471723	-0.167201	-5.926595	-5.152691	-4.378787
27.777778	-5.993266	-4.635311	2117.628840	-2.854854	-130.793508	0.000000	0.226580	5.285245	0.540155	21.833484	-130.793508	0.000000	60.893474	-130.779374	-1.901465	-2.130742	-1.634134	-1.074498	0.459707	22.000000	57.486290	53.645260	1217.016473	-132.301200	145.783700	18460.210000	-5.633006	-5.497557	-5.230809	-0.046581	-1.723523	-0.276711	-5.857470	-5.314288	-4.771107
28.888889	-4.767643	-3.602115	2164.543512	-2.507372	-133.475904	0.000000	0.244466	4.157687	0.603069	24.376489	-133.475904	0.000000	62.665269	-133.461770	-1.591465	-1.750742	-1.364134	-0.934498	0.497818	22.000000	58.407449	55.205342	1252.409078	-130.802900	130.620200	23610.330000	-4.375733	-4.245786	-4.015653	0.025154	-1.433723	-0.189694	-4.651090	-4.184879	-3.718668
30.000000	-4.727643	-3.542115	2096.905958	-2.470823	-136.218982	0.000000	0.250765	4.106396	0.601701	24.321202	-136.218982	0.000000	64.104853	-136.204848	-1.601465	-1.760742	-1.384134	-0.974498	0.530537	22.000000	59.361401	56.472909	1281.165569	-130.057700	129.228900	16792.960000	-4.325733	-4.185786	-3.945654	0.033876	-1.451923	-0.191880	-4.609090	-4.134879	-3.660668
31.111111	-4.835853	-3.634846	2049.630627	-2.446411	-138.978359	0.000000	0.248355	4.206815	0.581535	23.506077	-138.978359	0.000000	65.433700	-138.964224	-1.691465	-1.850742	-1.474134	-1.064498	0.536621	22.000000	60.324160	57.642971	1307.710022	-130.799500	130.306000	4561.157000	-4.432328	-4.275786	-4.035653	0.008252	-1.541923	-0.231916	-4.715752	-4.235349	-3.754947
32.222222	-4.955853	-3.774846	2099.540113	-2.463937	-141.730411	0.000000	0.238305	4.338592	0.567912	22.955405	-141.730411	0.000000	66.873284	-141.716277	-1.878601	-2.557834	-2.964861	-2.013644	0.541794	22.000000	61.282961	58.910537	1336.466514	-69.218410	131.323800	10780.520000	-4.702328	-4.403331	-4.166489	-0.301500	-2.891596	-0.684816	-4.837752	-4.365350	-3.892947
33.333333	-5.207245	-4.074846	2044.706938	-2.300203	-144.427958	0.000000	0.217466	4.617928	0.498103	20.133683	-144.427958	0.000000	68.312867	-144.413824	-2.678601	-4.416334	-4.462089	-3.760622	0.547519	22.000000	62.212308	60.178104	1365.223005	-36.871560	82.769940	12951.600000	-5.042328	-4.853331	-4.716489	-0.874168	-4.453853	-1.520389	-5.094005	-4.641046	-4.188086
34.444444	-5.612133	-4.546347	2115.061113	-2.238422	-146.997265	0.000000	0.189907	5.060549	0.442328	17.879218	-146.997265	0.000000	69.671724	-146.983131	-3.727336	-5.076333	-5.047049	-4.540622	0.428151	22.000000	63.072355	61.374589	1392.366920	-32.194550	39.322970	15630.610000	-5.455479	-5.412690	-5.294812	-1.211544	-5.052320	-1.956860	-5.505554	-5.079240	-4.652926
