!File created with processIceEx v1-11-02-2016 at 06/08/17 14:05:01 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]	 [0-1]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3 	(37) fConst
23.333333	-6.224206	-4.829172	2132.777615	-2.953170	-78.876839	0.018465	0.223467	5.515783	0.535404	inf	-78.876839	0.000000	34.981629	-73.781465	-0.139292	-0.053414	-0.048236	-0.034562	0.367831	22.105530	31.312457	inf	689.065196	213.365300	37401.820000	23069.570000	-1.991047	22.105530	21.974600	0.235041	-0.049168	0.174682	-6.084703	-5.526689	-4.968675	0.000000
24.444444	-6.294206	-4.919679	2110.438131	-2.879053	-82.106275	0.008465	0.218086	5.587257	0.515289	inf	-82.106275	0.000000	36.381430	-77.010900	-0.189292	-0.063414	-0.048236	-0.034562	0.377831	22.352180	32.521391	inf	717.069429	211.663600	37390.070000	23062.090000	-2.051047	22.352180	22.245530	0.241741	-0.050968	0.179882	-6.156753	-5.606943	-5.057132	0.000000
25.555556	-6.384767	-5.009679	2105.516939	-2.873257	-85.316071	0.000000	0.215370	5.669457	0.506796	inf	-85.316071	0.000000	37.747095	-80.220696	-0.279292	-0.063414	-0.048236	-0.044562	0.370670	22.315800	33.720196	inf	744.390737	212.349400	37391.040000	23062.580000	-2.111047	22.315800	22.225190	0.233643	-0.050968	0.171359	-6.247258	-5.697223	-5.147188	0.000000
26.666667	-6.463756	-5.089679	2098.040947	-2.860726	-88.505175	0.000000	0.212582	5.749377	0.497572	inf	-88.505175	0.000000	39.311933	-83.409800	-0.399292	-0.063414	-0.048236	-0.044562	0.350670	22.288490	34.909546	inf	775.696684	212.125400	37393.080000	23062.960000	-2.161047	22.288490	22.184890	0.220243	-0.050968	0.160959	-6.326348	-5.776718	-5.227087	0.000000
27.777778	-6.529475	-5.169679	2103.151091	-2.837686	-91.678659	0.000000	0.208255	5.823140	0.487312	inf	-91.678659	0.000000	40.629219	-86.583285	-0.564447	-0.063414	-0.048236	-0.044562	0.350670	22.114490	36.090379	inf	802.050143	211.218800	37402.280000	23068.560000	-2.221047	22.114490	22.065210	0.220243	-0.050968	0.160959	-6.393495	-5.849577	-5.305659	0.000000
28.888889	-6.599475	-5.235726	2035.580618	-2.754316	-94.825756	0.000000	0.206645	5.891317	0.467521	inf	-94.825756	0.000000	41.980650	-89.730381	-0.754448	-0.073414	-0.048236	-0.044562	0.330670	22.191170	37.256784	inf	829.086692	208.748800	37399.760000	23069.350000	-2.271047	22.191170	22.058120	0.206843	-0.052768	0.150559	-6.463100	-5.917600	-5.372101	0.000000
30.000000	-6.695038	-5.360744	2140.648522	-2.833615	-97.942654	0.000000	0.199296	6.003198	0.472018	inf	-97.942654	0.000000	43.545480	-92.847279	-0.994448	-0.073414	-0.068236	-0.044562	0.330670	22.218930	38.406981	inf	860.392474	212.835000	37395.220000	23066.490000	-2.344615	22.218930	22.101960	0.206843	-0.069168	0.150559	-6.561609	-6.027891	-5.494173	0.000000
31.111111	-6.786145	-5.422541	2133.150104	-2.885499	-101.023570	0.000000	0.200939	6.078874	0.474677	inf	-101.023570	0.000000	44.979417	-95.928196	-1.254447	-0.073414	-0.068236	-0.044562	0.217565	22.065610	39.537654	inf	889.079633	210.266000	37399.080000	23070.340000	-2.404615	22.065610	21.939490	0.131063	-0.069168	0.091744	-6.649785	-6.104343	-5.558901	0.000000
32.222222	-6.848509	-5.512541	2140.615568	-2.836700	-104.079922	0.000000	0.195074	6.156385	0.460774	inf	-104.079922	0.000000	46.276817	-98.984547	-1.539799	-0.083414	-0.068236	-0.044562	0.157565	22.219110	40.653435	inf	915.035255	211.233300	37396.820000	23066.970000	-2.454615	22.219110	22.083650	0.090863	-0.070968	0.060544	-6.714912	-6.180525	-5.646138	0.000000
33.333333	-6.940528	-5.652221	2113.368725	-2.700373	-107.102029	0.000000	0.185621	6.274346	0.430383	inf	-107.102029	0.000000	47.696512	-102.006654	-1.829799	-0.083414	-0.068236	-0.044562	0.095155	22.200440	41.750867	inf	943.437490	212.311100	37397.350000	23065.680000	-2.534615	22.200440	22.132460	0.049049	-0.070968	0.028091	-6.811697	-6.296374	-5.781052	0.000000
